candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,HORSE BREEDERS,LIVESTOCK,AGRICULTURE,1,"$1,000"
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,EQUIPMENT RENTAL & LEASING,MISCELLANEOUS SERVICES,GENERAL BUSINESS,1,"$1,000"
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,NUTRITIONAL & DIETARY SUPPLEMENTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,1,"$1,000"
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,PACS OPERATED BY DEMOCRATIC MEMBERS OF CONGRESS OR PROMINENT NATIONAL DEMOCRATS,LEADERSHIP PACS,CANDIDATE CONTRIBUTIONS,1,"$1,000"
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,RECREATIONAL TRANSPORT,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,"$1,000"
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,RURAL ELECTRIC COOPERATIVES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,46,$960
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,DRUG & ALCOHOL TREATMENT HOSPITALS,HOSPITALS & NURSING HOMES,HEALTH,10,$950
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,"PAINTS, SOLVENTS & COATINGS",CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,10,$950
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,WAREHOUSING,MISCELLANEOUS BUSINESS,GENERAL BUSINESS,3,$950
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,PUBLIC SCHOOL ADVOCATES,PUBLIC EDUCATION POLICY,IDEOLOGY/SINGLE ISSUE,10,$932
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,MEDICAL LABORATORIES,HEALTH SERVICES,HEALTH,22,$880
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MORTGAGE BANKERS & BROKERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",17,$875
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,THIRD-PARTY PARTY COMMITTEES,PARTY COMMITTEES,PARTY,2,$850
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,GROUND-BASED & OTHER WEAPONS SYSTEMS,MISCELLANEOUS DEFENSE,DEFENSE,3,$850
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,CONSTRUCTION UNIONS,GENERAL TRADE UNIONS,LABOR,7,$850
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,HOUSEHOLD APPLIANCES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,9,$800
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,TEXTILES & FABRICS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,$800
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,CONSTRUCTION EQUIPMENT,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,22,$755
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,ELECTRICAL WORKERS/IBEW,GENERAL TRADE UNIONS,LABOR,17,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,"COTTON GROWERS, COTTON GINNERS",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,1,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,POULTRY & EGGS,POULTRY & EGGS,AGRICULTURE,2,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SATELLITE COMMUNICATIONS,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,4,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SHOES & LEATHER PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,JEWELRY,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,PAPER PACKAGING MATERIALS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,$750
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,INTERNAL TRANSFER AND OTHER NON-CONTRIBUTIONS,NON-CONTRIBUTION,NON-CONTRIBUTIONS,2,$750
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,CREDIT AGENCIES & FINANCE COMPANIES,FINANCE & CREDIT COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",4,$725
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,GLASS PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,6,$725
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,FLORISTS & NURSERY SERVICES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,2,$700
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,FABRICATED METAL PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,$700
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,DEFENSE SHIPBUILDERS,MISCELLANEOUS DEFENSE,DEFENSE,4,$700
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,AIR FREIGHT,AIR TRANSPORT,TRANSPORTATION,3,$700
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,COAL MINING,MINING,ENERGY & NATURAL RESOURCES,11,$675
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,OTHER UNIONS,GENERAL TRADE UNIONS,LABOR,5,$675
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,CONSTRUCTION EQUIPMENT,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,12,$660
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,PHYSICAL FITNESS CENTERS,MISCELLANEOUS SERVICES,GENERAL BUSINESS,10,$660
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,TELEPHONE & COMMUNICATIONS EQUIPMENT,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,17,$636
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,HEAVY INDUSTRIAL MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,18,$600
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MOTOR HOMES & CAMPER TRAILERS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,2,$600
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,FARM MACHINERY & EQUIPMENT,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,2,$600
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,HOUSEHOLD CLEANSERS & CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,3,$600
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SEA TRANSPORT,SEA TRANSPORT,TRANSPORTATION,8,$600
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,FISCAL & TAX POLICY,TAX ISSUES,IDEOLOGY/SINGLE ISSUE,2,$589
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,WATER UTILITIES,WATER UTILITIES,ENERGY & NATURAL RESOURCES,15,$580
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MEDICAL SUPPLIES MANUFACTURING & SALES,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,3,$575
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,BUS SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,4,$550
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,COMMUNICATIONS & HI-TECH UNIONS,GENERAL TRADE UNIONS,LABOR,27,$538
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,HORSE BREEDERS,LIVESTOCK,AGRICULTURE,2,$500
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,ALTERNATIVE ENERGY PRODUCTION & SERVICES,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,1,$500
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,CONFECTIONARY PROCESSORS & MANUFACTURERS,FOOD & BEVERAGE,GENERAL BUSINESS,1,$500
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,OUTDOOR ADVERTISING SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,1,$500
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,LAW SCHOOLS,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,1,$500
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,PAPER PACKAGING MATERIALS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,1,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,FLORISTS & NURSERY SERVICES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,1,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,DEFENSE,MISCELLANEOUS DEFENSE,DEFENSE,2,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,AMUSEMENT & RECREATION CENTERS,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,1,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,GUN CONTROL,GUN CONTROL,IDEOLOGY/SINGLE ISSUE,1,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,AUTOMOTIVE MANUFACTURING UNION,TRANSPORTATION UNIONS,LABOR,2,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SPACE VEHICLES & COMPONENTS,AIR TRANSPORT,TRANSPORTATION,1,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SECURITY BROKERS & INVESTMENT COMPANIES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",4,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,CRYPTOCURRENCY,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",2,$500
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,RURAL ELECTRIC COOPERATIVES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,6,$475
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,OFFICE MACHINES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,6,$475
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,TRUCK & AUTOMOTIVE PARTS AND ACCESSORIES,AUTOMOTIVE,TRANSPORTATION,6,$470
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,DRUG LEGALIZATION ADVOCATES,DRUG POLICY,IDEOLOGY/SINGLE ISSUE,3,$460
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,SEA FREIGHT & PASSENGER SERVICES,SEA TRANSPORT,TRANSPORTATION,7,$455
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,4,$450
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,INTERNAL TRANSFER AND OTHER NON-CONTRIBUTIONS,NON-CONTRIBUTION,NON-CONTRIBUTIONS,5,$450
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,FISHING,COMMERCIAL FISHING,ENERGY & NATURAL RESOURCES,3,$450
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,"ABORTION POLICY, PRO-CHOICE",ABORTION POLICY,IDEOLOGY/SINGLE ISSUE,5,$415
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,SHIP BUILDING & REPAIR,SEA TRANSPORT,TRANSPORTATION,4,$400
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,POWER PLANT CONSTRUCTION & EQUIPMENT,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,3,$400
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,3,$400
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,HOME CARE SERVICES,HEALTH SERVICES,HEALTH,8,$378
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,TAX RETURN SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",10,$360
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,VETERINARIANS,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,3,$350
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,VIDEO GAMES,ELECTRONICS MANUFACTURING & SERVICES,COMMUNICATIONS & ELECTRONICS,2,$350
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,2,$350
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,NON-METALLIC MINING,MINING,ENERGY & NATURAL RESOURCES,2,$350
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,GENERIC OCCUPATION - IMPOSSIBLE TO ASSIGN CATEGORY,GENERIC OCCUPATION/CATEGORY UNKNOWN,UNCODED,5,$350
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,FUEL OIL DEALERS,OIL & GAS,ENERGY & NATURAL RESOURCES,6,$334
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,"PAINTS, SOLVENTS & COATINGS",CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,6,$325
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,HOSTING/CLOUD SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,8,$315
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,STOCK EXCHANGES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",5,$300
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,CHIROPRACTORS,HEALTH PROFESSIONALS,HEALTH,1,$300
"OROURKE, ROBERT (BETO)",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,CHALLENGER,PHARMACEUTICAL WHOLESALE,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,2,$275
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MOTION PICTURE PRODUCTION & DISTRIBUTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,1,$250
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,POWER PLANT CONSTRUCTION & EQUIPMENT,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,1,$250
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,STOCK EXCHANGES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",1,$250
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,GENERAL BUSINESS ASSOCIATIONS,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,1,$250
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,FISH PROCESSING,FOOD & BEVERAGE,GENERAL BUSINESS,4,$250
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,MEDICAL LABORATORIES,HEALTH SERVICES,HEALTH,1,$250
"CRUZ, RAFAEL EDWARD (TED)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,TX,2018,STANDARD,US SENATE DISTRICT TX SW-CLASS I,INCUMBENT,CRYPTOCURRENCY,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",1,$250
