candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,COMMUNICATIONS & ELECTRONICS,MISCELLANEOUS COMMUNICATIONS & ELECTRONICS,COMMUNICATIONS & ELECTRONICS,58,"$10,195"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,REAL ESTATE,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",45,"$10,172"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,STOCK EXCHANGES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",33,"$10,118"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,19,"$10,050"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,CHILDREN'S RIGHTS,HUMAN RIGHTS,IDEOLOGY/SINGLE ISSUE,28,"$10,042"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,APPAREL & ACCESSORY STORES,RETAIL SALES,GENERAL BUSINESS,39,"$10,042"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,NUTRITIONAL & DIETARY SUPPLEMENTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,28,"$10,033"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,MISCELLANEOUS RETAIL STORES,RETAIL SALES,GENERAL BUSINESS,58,"$10,006"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,TRANSPORTATION UNIONS,TRANSPORTATION UNIONS,LABOR,5,"$10,000"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,COMMERCIAL PRINTING & TYPESETTING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,21,"$9,991"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,LIVESTOCK,LIVESTOCK,AGRICULTURE,8,"$9,950"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,SECURITY SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,26,"$9,854"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,"COMPUTERS, COMPONENTS & ACCESSORIES",COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,84,"$9,805"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,FOOD WHOLESALERS,FOOD PROCESSING & SALES,AGRICULTURE,17,"$9,764"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,PERSONAL PRODUCTS MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,54,"$9,697"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,GENERIC OCCUPATION - IMPOSSIBLE TO ASSIGN CATEGORY,GENERIC OCCUPATION/CATEGORY UNKNOWN,UNCODED,18,"$9,658"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,"ENVIRONMENTAL SERVICES, EQUIPMENT & CONSULTING",ENVIRONMENTAL SERVICES & EQUIPMENT,ENERGY & NATURAL RESOURCES,51,"$9,639"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,PERSONAL PRODUCTS MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,65,"$9,617"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,MILITARY,MILITARY,GOVERNMENT AGENCIES/EDUCATION/OTHER,94,"$9,560"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,"CASINOS, RACETRACKS & GAMBLING",GAMBLING & CASINOS,GENERAL BUSINESS,58,"$9,552"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,16,"$9,523"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,SPORTING GOODS SALES & MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,16,"$9,480"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,INDEPENDENT OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,11,"$9,443"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,PUBLIC OFFICIAL (ELECTED OR APPOINTED),CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,28,"$9,320"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,FARM BUREAU/AFFILIATED ORGANIZATIONS & PACS,FARM BUREAU,AGRICULTURE,3,"$9,300"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,NONPROFIT FOUNDATIONS,NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,12,"$9,283"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,VETERINARIANS,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,72,"$9,282"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,DRUG LEGALIZATION ADVOCATES,DRUG POLICY,IDEOLOGY/SINGLE ISSUE,7,"$9,258"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,"CHURCHES, CLERGY & RELIGIOUS ORGANIZATIONS",CLERGY,GOVERNMENT AGENCIES/EDUCATION/OTHER,122,"$9,222"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,FUNERAL SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,8,"$9,220"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,MEDICAL LABORATORIES,HEALTH SERVICES,HEALTH,18,"$9,163"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,CONSTRUCTION EQUIPMENT,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,39,"$9,159"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,PHYSICAL FITNESS CENTERS,MISCELLANEOUS SERVICES,GENERAL BUSINESS,48,"$9,146"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,NUCLEAR ENERGY,NUCLEAR ENERGY,ENERGY & NATURAL RESOURCES,10,"$9,100"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,ANIMAL RIGHTS,ANIMAL RIGHTS,IDEOLOGY/SINGLE ISSUE,25,"$9,050"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,INVESTMENT HOLDING COMPANIES,INVESTMENT HOLDING COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",11,"$8,900"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,6,"$8,900"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,TRUCK & AUTOMOTIVE PARTS AND ACCESSORIES,AUTOMOTIVE,TRANSPORTATION,18,"$8,900"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,DEFENSE,MISCELLANEOUS DEFENSE,DEFENSE,47,"$8,858"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,NATIVE AMERICAN TRIBES & GOVERNING UNITS,TRIBAL GOVERNMENTS,GOVERNMENT AGENCIES/EDUCATION/OTHER,31,"$8,844"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,"COMPUTERS, COMPONENTS & ACCESSORIES",COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,74,"$8,817"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,COMMUNICATIONS & HI-TECH UNIONS,GENERAL TRADE UNIONS,LABOR,9,"$8,700"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,TOILETRIES & COSMETICS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,23,"$8,691"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,LANDSCAPING & EXCAVATION SERVICES,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,44,"$8,628"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,AGRICULTURAL SERVICES & RELATED INDUSTRIES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,8,"$8,580"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,MARKETING RESEARCH SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,3,"$8,500"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,ELDERLY ISSUES & SOCIAL SECURITY,ELDERLY/SOCIAL SECURITY,IDEOLOGY/SINGLE ISSUE,3,"$8,500"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,MEDICAL LABORATORIES,HEALTH SERVICES,HEALTH,10,"$8,500"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,INDEPENDENT OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,4,"$8,500"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,LANDSCAPING & EXCAVATION SERVICES,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,74,"$8,445"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,WATER UTILITIES,WATER UTILITIES,ENERGY & NATURAL RESOURCES,18,"$8,433"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,TELEVISION PRODUCTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,4,"$8,400"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,WHOLESALE TRADE,MISCELLANEOUS BUSINESS,GENERAL BUSINESS,3,"$8,400"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,"DAIRY FARMERS & WHOLESALE AND RETAIL MILK, CHEESE AND ICE CREAM DEALERS",DAIRY,AGRICULTURE,7,"$8,375"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,"PLUMBING, HEATING & AIR CONDITIONING",SPECIAL TRADE CONTRACTORS,CONSTRUCTION,17,"$8,354"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,FURNITURE & WOOD PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,7,"$8,350"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,FURNITURE & WOOD PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,7,"$8,350"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,RAILROADS,RAILROADS,ENERGY & NATURAL RESOURCES,42,"$8,340"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,NURSING HOMES,HOSPITALS & NURSING HOMES,HEALTH,30,"$8,325"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,TAX RETURN SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",39,"$8,312"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,FOOD WHOLESALERS,FOOD PROCESSING & SALES,AGRICULTURE,29,"$8,200"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,MERCHANT MARINE & LONGSHOREMEN UNIONS,TRANSPORTATION UNIONS,LABOR,13,"$8,008"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,MENTAL HEALTH SERVICES,HEALTH SERVICES,HEALTH,13,"$7,958"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,TAX RETURN SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",36,"$7,954"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,AIR TRANSPORT,AIR TRANSPORT,TRANSPORTATION,8,"$7,877"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,PLASTICS & RUBBER PROCESSING AND PRODUCTS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,10,"$7,818"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,STOCK EXCHANGES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",58,"$7,733"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,AGRICULTURAL SERVICES & RELATED INDUSTRIES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,10,"$7,725"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,TRUCK & AUTOMOTIVE PARTS AND ACCESSORIES,AUTOMOTIVE,TRANSPORTATION,20,"$7,723"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,TRAVEL AGENTS,LODGING & TOURISM,GENERAL BUSINESS,11,"$7,640"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,"NUCLEAR PLANT CONSTRUCTION, EQUIPMENT & SERVICES",NUCLEAR ENERGY,ENERGY & NATURAL RESOURCES,9,"$7,500"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,SOCIAL MEDIA,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,3,"$7,500"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,ALTERNATIVE ENERGY PRODUCTION & SERVICES,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,8,"$7,500"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,"TECHNICAL, BUSINESS & VOCATIONAL SCHOOLS AND SERVICES",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,14,"$7,462"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,AMUSEMENT PARKS,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,9,"$7,425"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,ELECTRICAL WORKERS/IBEW,GENERAL TRADE UNIONS,LABOR,27,"$7,373"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,NURSING HOMES,HOSPITALS & NURSING HOMES,HEALTH,46,"$7,369"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,TITLE INSURANCE & TITLE ABSTRACT OFFICES,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",69,"$7,359"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,LPG/LIQUID PROPANE DEALERS & PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,11,"$7,345"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,TEXTILES & FABRICS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,5,"$7,300"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,BUSES & TAXIS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,8,"$7,200"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,EMPLOYER LISTED BUT CATEGORY UNKNOWN,EMPLOYER LISTED/CATEGORY UNKNOWN,UNCODED,25,"$7,193"
"PERDUE, DAVID A",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,INCUMBENT,TELEPHONE UTILITIES,TELEPHONE UTILITIES,COMMUNICATIONS & ELECTRONICS,"1,038","$7,182"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,WATER UTILITIES,WATER UTILITIES,ENERGY & NATURAL RESOURCES,16,"$7,150"
"OSSOFF, THOMAS JONATHAN (JON)",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,STANDARD,US SENATE DISTRICT GA SW-CLASS II,CHALLENGER,DRUG LEGALIZATION ADVOCATES,DRUG POLICY,IDEOLOGY/SINGLE ISSUE,10,"$7,083"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,MOTION PICTURE PRODUCTION & DISTRIBUTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,22,"$7,082"
"WARNOCK, RAPHAEL G",WON-GENERAL RUNOFF,WON,DEMOCRATIC,DEMOCRATIC,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,CHALLENGER,HOUSEHOLD CLEANSERS & CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,15,"$7,077"
"LOEFFLER, KELLY L",LOST-GENERAL RUNOFF,LOST,REPUBLICAN,REPUBLICAN,GA,2020,SPECIAL,US SENATE DISTRICT GA SW-CLASS III,INCUMBENT,TELEPHONE UTILITIES,TELEPHONE UTILITIES,COMMUNICATIONS & ELECTRONICS,"1,076","$7,004"
